"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
530,"Residential Land(Land Only)","Commercial Area","24210","Mie Prefecture","Kameyama City","Uenocho","Kameyama (Mie)","29",60000000,"","1600",37000,"Irregular Shaped","40.0","","","","","Northeast","Prefectural Road",16.7,"Category 1 Residential District",60,200,"2nd quarter 2014",""
531,"Residential Land(Land and Building)","Residential Area","24210","Mie Prefecture","Kameyama City","Kamedacho","Kameyama (Mie)","30-60minutes",55000000,"","1400",,"Irregular Shaped","50.0m or longer.","790","1995","LS","Housing Complex","North","City Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
532,"Residential Land(Land and Building)","Residential Area","24210","Mie Prefecture","Kameyama City","Kawaicho","Idagawa","23",9500000,"","200",,"Semi-shaped","13.0","130","1995","W","House","East","City Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
533,"Residential Land(Land Only)","Potential Residential Area","24210","Mie Prefecture","Kameyama City","Kawaicho","Idagawa","15",9600000,"","910",11000,"Irregular Shaped","15.0","","","","","Northeast","City Road",3.8,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
534,"Forest Land","","24210","Mie Prefecture","Kameyama City","Sekichowashiyama","","",9000000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
535,"Residential Land(Land Only)","Residential Area","24210","Mie Prefecture","Kameyama City","Tamuracho","Idagawa","12",6500000,"","230",28000,"Semi-shaped","14.0","","","","","East","Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
536,"Residential Land(Land Only)","Commercial Area","24210","Mie Prefecture","Kameyama City","Nishimachi","Kameyama (Mie)","8",7000000,"","230",30000,"Irregular Shaped","7.2","","","","","Northeast","City Road",4.0,"Near Commercial District",80,300,"2nd quarter 2014",""
537,"Residential Land(Land and Building)","Residential Area","24210","Mie Prefecture","Kameyama City","Nomura","Kameyama (Mie)","20",18000000,"","210",,"Semi-rectangular Shaped","14.0","90","2011","W","House","Northwest","City Road",4.6,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
538,"Residential Land(Land and Building)","Residential Area","24210","Mie Prefecture","Kameyama City","Midoricho","Idagawa","16",14000000,"","210",,"Irregular Shaped","12.0","185","1997","W","House, Office","East","City Road",12.0,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
539,"Residential Land(Land Only)","Residential Area","24210","Mie Prefecture","Kameyama City","Wadacho","Idagawa","19",7800000,"","195",40000,"Semi-rectangular Shaped","10.0","","","","","Northeast","Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
540,"Residential Land(Land Only)","Potential Residential Area","24211","Mie Prefecture","Toba City","Uramuracho","Kamo (Mie)","1H30-2H",10000000,"","690",14000,"Irregular Shaped","15.0","","","","","North","Agricultural Road",1.5,"Outside Urban Planning Area",,,"2nd quarter 2014","Dealings of adjacent land"
541,"Residential Land(Land and Building)","Residential Area","24211","Mie Prefecture","Toba City","Oakinishimachi","Shimaakasaki","8",100000,"","230",,"Trapezoidal Shaped","10.0","70","1978","W","House","North","City Road",4.0,"Category 2 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
542,"Residential Land(Land Only)","Residential Area","24211","Mie Prefecture","Toba City","Oakinishimachi","Shimaakasaki","9",16000000,"","290",53000,"Semi-rectangular Shaped","20.0","","","","","South","City Road",6.0,"Category 2 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
543,"Residential Land(Land and Building)","Residential Area","24212","Mie Prefecture","Kumano City","Arimacho","Arii","23",3500000,"","150",,"Semi-rectangular Shaped","13.0","65","1966","W","House","Southeast","City Road",2.8,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
544,"Forest Land","","24212","Mie Prefecture","Kumano City","Kiwachokomori","","",390000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
545,"Residential Land(Land Only)","Residential Area","24212","Mie Prefecture","Kumano City","Kushiyacho","Arii","29",6000000,"","380",16000,"Irregular Shaped","","","","","","Southwest","City Road",2.9,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
546,"Residential Land(Land and Building)","Residential Area","24214","Mie Prefecture","Inabe City","Inabechokasadashinden","Sohara","8",11000000,"","115",,"Semi-rectangular Shaped","9.9","105","2014","W","House","Southwest","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
547,"Residential Land(Land and Building)","Commercial Area","24214","Mie Prefecture","Inabe City","Inabechosohara","Sohara","2",3700000,"","260",,"Irregular Shaped","16.0","","","","","North","City Road",5.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
548,"Residential Land(Land Only)","Residential Area","24214","Mie Prefecture","Inabe City","Inabechonishigata","Oizumi (Mie)","12",2700000,"","195",14000,"Semi-rectangular Shaped","11.0","","","","","East","City Road",4.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
549,"Residential Land(Land Only)","Potential Residential Area","24214","Mie Prefecture","Inabe City","Inabechohatashinden","Sohara","21",2400000,"","540",4500,"Irregular Shaped","31.0","","","","","West","City Road",6.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
550,"Residential Land(Land Only)","Potential Residential Area","24214","Mie Prefecture","Inabe City","Inabechohatashinden","Sohara","21",15000000,"","710",20000,"Irregular Shaped","31.0","","","","","West","City Road",6.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
551,"Residential Land(Land Only)","Commercial Area","24214","Mie Prefecture","Inabe City","Inabechomatsunoki","Sohara","26",500000,"","105",4900,"Semi-trapezoidal Shaped","15.2","","","","","Northeast","National Highway",12.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
552,"Residential Land(Land Only)","Residential Area","24214","Mie Prefecture","Inabe City","Daianchoishigurehigashi","Misato","15",9900000,"","220",45000,"Semi-square Shaped","14.7","","","","","Southwest","City Road",5.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
553,"Residential Land(Land Only)","Commercial Area","24214","Mie Prefecture","Inabe City","Daianchoishigurehigashi","Misato","16",10000000,"","570",18000,"Semi-rectangular Shaped","30.0","","","","","North","National Highway",13.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
554,"Residential Land(Land Only)","Potential Residential Area","24214","Mie Prefecture","Inabe City","Daianchoishigureminami","Misato","30-60minutes",200000,"","460",440,"Semi-trapezoidal Shaped","23.0","","","","","East","Agricultural Road",2.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
555,"Residential Land(Land and Building)","Residential Area","24214","Mie Prefecture","Inabe City","Daianchoishigureminami","Misato","30-60minutes",4100000,"","320",,"Rectangular Shaped","20.7","170","1963","W","House","South","City Road",5.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
556,"Residential Land(Land Only)","Potential Residential Area","24214","Mie Prefecture","Inabe City","Daianchochuogaoka","Misato","18",1100000,"","190",5800,"Irregular Shaped","8.9","","","","","North","City Road",5.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
557,"Residential Land(Land and Building)","Residential Area","24214","Mie Prefecture","Inabe City","Daianchonyugawahisaka","Nyugawa","10",4800000,"","165",,"Semi-rectangular Shaped","10.4","105","1991","W","House","South","Road",5.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
558,"Residential Land(Land Only)","Potential Residential Area","24214","Mie Prefecture","Inabe City","Fujiwarachoogaito","Nishinojiri","10",370000,"","370",1000,"Irregular Shaped","12.5","","","","","No facing road","",,"Outside Urban Planning Area",,,"2nd quarter 2014",""
559,"Residential Land(Land Only)","Residential Area","24214","Mie Prefecture","Inabe City","Fujiwarachoshinodachi","Nishifujiwara","1H-1H30",52000000,"","2,000 m^2 or greater.",3800,"Semi-shaped","50.0m or longer.","","","","","South","City Road",6.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
560,"Residential Land(Land Only)","Commercial Area","24214","Mie Prefecture","Inabe City","Hokuseichoageki","Ageki","3",540000,"","35",15000,"Irregular Shaped","8.5","","","","","West","City Road",9.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
561,"Residential Land(Land Only)","Potential Residential Area","24214","Mie Prefecture","Inabe City","Hokuseichoageki","Ageki","6",23000000,"","1900",12000,"Irregular Shaped","27.0","","","","","Southeast","City Road",3.2,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
562,"Residential Land(Land Only)","Commercial Area","24214","Mie Prefecture","Inabe City","Hokuseichoageki","Ageki","14",1600000,"","165",9800,"Irregular Shaped","","","","","","Northeast","Prefectural Road",15.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
563,"Residential Land(Land and Building)","Residential Area","24214","Mie Prefecture","Inabe City","Hokuseichokaito","Isehatta","4",15000000,"","830",,"Irregular Shaped","","630","1976","S","Factory, Office","South","City Road",7.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
564,"Forest Land","","24214","Mie Prefecture","Inabe City","Hokuseichoshiosaki","","",560000,"","310",,"","","","","","","","",,"",,,"2nd quarter 2014",""
565,"Residential Land(Land and Building)","Residential Area","24214","Mie Prefecture","Inabe City","Hokuseichonakayama","Isehatta","9",5700000,"","150",,"Trapezoidal Shaped","10.0","85","1994","W","House","North","City Road",5.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
566,"Residential Land(Land and Building)","Commercial Area","24215","Mie Prefecture","Shima City","Agochougata","Ugata","15",16000000,"","480",,"Irregular Shaped","46.0","480","1983","S","House, Office, Warehouse","South","Prefectural Road",10.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
567,"Residential Land(Land and Building)","Residential Area","24215","Mie Prefecture","Shima City","Agochougata","Ugata","10",15000000,"","240",,"Semi-rectangular Shaped","11.6","120","2006","W","House","South","Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
568,"Residential Land(Land Only)","Residential Area","24215","Mie Prefecture","Shima City","Agochougata","Ugata","7",15000000,"","610",24000,"Semi-shaped","22.0","","","","","Southwest","Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
569,"Residential Land(Land and Building)","Commercial Area","24215","Mie Prefecture","Shima City","Agochougata","Ugata","21",13000000,"","135",,"Semi-trapezoidal Shaped","11.0","195","1991","S","Office, Workshop, Shop","West","City Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
570,"Residential Land(Land Only)","Potential Residential Area","24215","Mie Prefecture","Shima City","Agochougata","Ugata","30-60minutes",2000000,"","2,000 m^2 or greater.",400,"Irregular Shaped","","","","","","East","Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
571,"Residential Land(Land and Building)","Commercial Area","24215","Mie Prefecture","Shima City","Agochougata","Ugata","19",10000000,"","460",,"Irregular Shaped","49.0","","","","","Southwest","National Highway",13.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
572,"Residential Land(Land Only)","Residential Area","24215","Mie Prefecture","Shima City","Agochougata","Ugata","20",15000000,"","1600",9400,"Irregular Shaped","50.0m or longer.","","","","","East","City Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
573,"Residential Land(Land Only)","Potential Residential Area","24215","Mie Prefecture","Shima City","Agochougata","Shimayokoyama","16",2000000,"","1200",1700,"Rectangular Shaped","20.0","","","","","South","City Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
574,"Residential Land(Land and Building)","Residential Area","24215","Mie Prefecture","Shima City","Agochougata","Shimayokoyama","2",5000000,"","180",,"Semi-trapezoidal Shaped","7.9","125","1992","W","House","South","City Road",,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
575,"Residential Land(Land Only)","Potential Residential Area","24215","Mie Prefecture","Shima City","Agochoko","Ugata","30-60minutes",1500000,"","330",4500,"Rectangular Shaped","13.7","","","","","North","Road",4.2,"Outside Urban Planning Area",,,"2nd quarter 2014",""
576,"Residential Land(Land Only)","Potential Residential Area","24215","Mie Prefecture","Shima City","Agochoko","Ugata","30-60minutes",1500000,"","330",4500,"Rectangular Shaped","13.7","","","","","North","Private Road",4.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
577,"Residential Land(Land Only)","Potential Residential Area","24215","Mie Prefecture","Shima City","Agochoko","Ugata","30-60minutes",3000000,"","1100",2800,"Semi-shaped","37.7","","","","","Southeast","Road",3.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
578,"Residential Land(Land and Building)","Residential Area","24215","Mie Prefecture","Shima City","Agochokoka","Ugata","1H-1H30",8500000,"","300",,"Irregular Shaped","9.0","110","1996","W","House","Northeast","Road",4.5,"Outside Urban Planning Area",,,"2nd quarter 2014",""
579,"Residential Land(Land and Building)","Residential Area","24215","Mie Prefecture","Shima City","Agochokoka","Ugata","1H-1H30",5500000,"","210",,"Rectangular Shaped","19.0","85","1995","W","House","Southeast","Road",6.0,"Outside Urban Planning Area",,,"2nd quarter 2014","Dealings including private road"
580,"Residential Land(Land and Building)","Residential Area","24215","Mie Prefecture","Shima City","Agochokoka","Ugata","1H-1H30",3000000,"","300",,"Semi-shaped","21.5","90","1991","W","House","South","Road",6.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
581,"Residential Land(Land Only)","Potential Residential Area","24215","Mie Prefecture","Shima City","Agochoshimmei","Ugata","24",6500000,"","2,000 m^2 or greater.",450,"Irregular Shaped","","","","","","No facing road","",,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
582,"Residential Land(Land Only)","Residential Area","24215","Mie Prefecture","Shima City","Agochoshimmei","Kashikojima","15",9000000,"","1100",8300,"Semi-rectangular Shaped","","","","","","East","Prefectural Road",,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
583,"Agricultural Land","","24215","Mie Prefecture","Shima City","Agochotategami","","",400000,"","240",,"","","","","","","","",,"",,,"2nd quarter 2014",""
584,"Residential Land(Land and Building)","Residential Area","24215","Mie Prefecture","Shima City","Isobechomatoya","Shimaisobe","1H30-2H",6000000,"","270",,"Semi-rectangular Shaped","14.9","85","1973","LS","House","Southwest","Road",4.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
585,"Residential Land(Land and Building)","Residential Area","24215","Mie Prefecture","Shima City","Shimachokatada","Ugata","2H-",7500000,"","570",,"Semi-shaped","","2,000 m^2 or greater.","1984","","House","Southwest","City Road",,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014",""
586,"Residential Land(Land and Building)","Residential Area","24215","Mie Prefecture","Shima City","Shimachogoza","Shimashinmei","2H-",4500000,"","250",,"Semi-rectangular Shaped","","","","","","South","Road",,"Outside Urban Planning Area",,,"2nd quarter 2014",""
587,"Forest Land","","24215","Mie Prefecture","Shima City","Shimachofuseda","","",2700000,"","2500",,"","","","","","","","",,"",,,"2nd quarter 2014",""
588,"Residential Land(Land Only)","Potential Residential Area","24215","Mie Prefecture","Shima City","Shimachowagu","Ugata","2H-",2200000,"","1500",1400,"Irregular Shaped","","","","","","East","City Road",,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
589,"Residential Land(Land and Building)","Residential Area","24215","Mie Prefecture","Shima City","Daiochonakiri","Ugata","2H-",6000000,"","100",,"Semi-rectangular Shaped","9.0","50","2000","W","House","East","City Road",4.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
590,"Residential Land(Land and Building)","Residential Area","24215","Mie Prefecture","Shima City","Hamajimachohamajima","Ugata","2H-",3000000,"","170",,"Semi-trapezoidal Shaped","12.0","145","1980","W","House","North","City Road",2.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",70,200,"2nd quarter 2014","Dealings between related objects"
591,"Residential Land(Land Only)","Residential Area","24216","Mie Prefecture","Iga City","Aita","Shindo","30-60minutes",500000,"","185",2700,"Irregular Shaped","15.0","","","","","East","Road",3.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
592,"Residential Land(Land Only)","Residential Area","24216","Mie Prefecture","Iga City","Uenonishiotecho","Nishiote","3",5500000,"","160",35000,"Rectangular Shaped","9.0","","","","","East","City Road",4.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
593,"Agricultural Land","","24216","Mie Prefecture","Iga City","Ouchi","","",720000,"","400",,"","","","","","","","",,"",,,"2nd quarter 2014",""
594,"Agricultural Land","","24216","Mie Prefecture","Iga City","Oki","","",260000,"","330",,"","","","","","","","",,"",,,"2nd quarter 2014",""
595,"Residential Land(Land Only)","Potential Residential Area","24216","Mie Prefecture","Iga City","Okubano","Igakozu","2H-",300000,"","220",1400,"Semi-shaped","26.0","","","","","No facing road","",,"Outside Urban Planning Area",,,"2nd quarter 2014",""
596,"Residential Land(Land Only)","Potential Residential Area","24216","Mie Prefecture","Iga City","Kamikambe","Mihata","19",100000,"","120",840,"Rectangular Shaped","7.6","","","","","West","Road",4.5,"Urbanization Control Area",60,100,"2nd quarter 2014",""
597,"Residential Land(Land Only)","Potential Residential Area","24216","Mie Prefecture","Iga City","Kamikambe","Mihata","21",400000,"","145",2800,"Rectangular Shaped","9.2","","","","","West","Road",4.5,"Urbanization Control Area",60,100,"2nd quarter 2014",""
598,"Residential Land(Land Only)","Residential Area","24216","Mie Prefecture","Iga City","Kawahigashi","Shindo","30-60minutes",430000,"","510",850,"Semi-trapezoidal Shaped","20.0","","","","","West","City Road",2.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
599,"Residential Land(Land Only)","Residential Area","24216","Mie Prefecture","Iga City","Kibogaokanishi","Shindo","1H-1H30",1300000,"","260",5000,"Trapezoidal Shaped","11.0","","","","","Southeast","City Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
600,"Residential Land(Land Only)","Residential Area","24216","Mie Prefecture","Iga City","Kibogaokahigashi","Shindo","1H-1H30",1300000,"","220",6000,"Rectangular Shaped","11.9","","","","","South","City Road",12.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
601,"Residential Land(Land Only)","Residential Area","24216","Mie Prefecture","Iga City","Kibogaokahigashi","Shindo","1H-1H30",900000,"","210",4200,"Rectangular Shaped","11.8","","","","","East","City Road",6.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
602,"Residential Land(Land and Building)","Residential Area","24216","Mie Prefecture","Iga City","Kirigaoka","Aoyamacho","26",5700000,"","190",,"Semi-shaped","12.0","110","1986","W","House","South","Village Road",6.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",,,"2nd quarter 2014",""
603,"Residential Land(Land Only)","Residential Area","24216","Mie Prefecture","Iga City","Shijukucho","Kuwamachi","9",1900000,"","290",6500,"Semi-rectangular Shaped","","","","","","No facing road","",,"Industrial District",60,100,"2nd quarter 2014",""
604,"Residential Land(Land Only)","Residential Area","24216","Mie Prefecture","Iga City","Shijukucho","Kuwamachi","9",2600000,"","95",27000,"Irregular Shaped","5.0","","","","","South","City Road",5.0,"Industrial District",60,100,"2nd quarter 2014",""
605,"Forest Land","","24216","Mie Prefecture","Iga City","Shindo","","",3000000,"","2000",,"","","","","","","","",,"",,,"2nd quarter 2014",""
606,"Residential Land(Land and Building)","Residential Area","24216","Mie Prefecture","Iga City","Senzai","Sanagu","30-60minutes",13000000,"","175",,"Rectangular Shaped","11.5","90","1993","W","House","East","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
607,"Residential Land(Land Only)","Residential Area","24216","Mie Prefecture","Iga City","Sendo","Sanagu","30-60minutes",1400000,"","270",5100,"Semi-rectangular Shaped","15.0","","","","","South","City Road",3.3,"Outside Urban Planning Area",,,"2nd quarter 2014",""
608,"Residential Land(Land and Building)","Residential Area","24216","Mie Prefecture","Iga City","Sendo","Sanagu","30-60minutes",24000000,"","195",,"Rectangular Shaped","11.0","125","","","","South","City Road",5.5,"Outside Urban Planning Area",,,"2nd quarter 2014",""
609,"Residential Land(Land Only)","Residential Area","24216","Mie Prefecture","Iga City","Choya","Nishiote","30-60minutes",5100000,"","330",15000,"Semi-rectangular Shaped","13.0","","","","","South","City Road",5.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
610,"Residential Land(Land Only)","Residential Area","24216","Mie Prefecture","Iga City","Tsugemachi","Tsuge","10",1800000,"","110",17000,"Semi-rectangular Shaped","6.6","","","","","South","City Road",4.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
611,"Residential Land(Land and Building)","Residential Area","24216","Mie Prefecture","Iga City","Tsugemachi","Tsuge","18",5600000,"","570",,"Semi-rectangular Shaped","17.0","530","1970","S","House, Shop","South","National Highway",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
612,"Forest Land","","24216","Mie Prefecture","Iga City","Tsugemachi","","",34000,"","870",,"","","","","","","","",,"",,,"2nd quarter 2014",""
613,"Forest Land","","24216","Mie Prefecture","Iga City","Tsugemachi","","",130000,"","3700",,"","","","","","","","",,"",,,"2nd quarter 2014",""
614,"Forest Land","","24216","Mie Prefecture","Iga City","Tsugemachi","","",790000,"","530",,"","","","","","","","",,"",,,"2nd quarter 2014","Dealings in which auction or arbiter participates"
615,"Residential Land(Land and Building)","Industrial Area","24216","Mie Prefecture","Iga City","Nishinosawa","Sanagu","30-60minutes",27000000,"","2,000 m^2 or greater.",,"Irregular Shaped","33.5","50","1992","S","Office","Southeast","City Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
616,"Residential Land(Land and Building)","Residential Area","24216","Mie Prefecture","Iga City","Higashitakakura","Nii","13",1500000,"","105",,"Semi-rectangular Shaped","9.5","85","1981","W","House","South","City Road",5.0,"Category 1 Residential District",,,"2nd quarter 2014",""
617,"Residential Land(Land and Building)","Residential Area","24216","Mie Prefecture","Iga City","Hirata","Shindo","1H30-2H",2300000,"","550",,"Semi-rectangular Shaped","17.5","35","","W","","Southwest","City Road",5.2,"Outside Urban Planning Area",,,"2nd quarter 2014",""
618,"Residential Land(Land and Building)","Residential Area","24216","Mie Prefecture","Iga City","Hirose","Shindo","2H-",3700000,"","760",,"Semi-rectangular Shaped","25.0","","","W","","West","City Road",3.3,"Outside Urban Planning Area",,,"2nd quarter 2014",""
619,"Residential Land(Land Only)","Residential Area","24216","Mie Prefecture","Iga City","Marubashira","Sanagu","1H30-2H",580000,"","95",6000,"Rectangular Shaped","12.0","","","","","North","National Highway",10.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
620,"Agricultural Land","","24216","Mie Prefecture","Iga City","Yagami","","",250000,"","155",,"","","","","","","","",,"",,,"2nd quarter 2014",""
621,"Residential Land(Land Only)","Residential Area","24216","Mie Prefecture","Iga City","Yumegaoka","Ichibe","30-60minutes",9300000,"","175",54000,"Rectangular Shaped","10.1","","","","","Southeast","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
622,"Residential Land(Land Only)","Residential Area","24216","Mie Prefecture","Iga City","Yokodai","Kuwamachi","17",1200000,"","230",5200,"Square Shaped","15.0","","","","","Northwest","City Road",6.0,"Category 2 Residential District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
623,"Residential Land(Land and Building)","Residential Area","24324","Mie Prefecture","Toin Town,Inabe County","Oaza Oki","Oizumi (Mie)","19",20000000,"","195",,"Semi-square Shaped","11.0","105","","W","House","North","Town Road",5.0,"Industrial District",60,200,"2nd quarter 2014","Dealings including private road"
624,"Residential Land(Land Only)","Residential Area","24324","Mie Prefecture","Toin Town,Inabe County","Sasaonishi","Toin","30-60minutes",14000000,"","260",55000,"Semi-rectangular Shaped","19.0","","","","","Southwest","Town Road",12.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
625,"Residential Land(Land and Building)","Residential Area","24324","Mie Prefecture","Toin Town,Inabe County","Sasaohigashi","Toin","30-60minutes",10000000,"","270",,"Semi-rectangular Shaped","12.5","100","1980","LS","House","Southwest","Town Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
626,"Residential Land(Land Only)","Potential Residential Area","24341","Mie Prefecture","Komono Town,Mie County","Oaza Uruda","Nakakomono","30-60minutes",6500000,"","610",11000,"Trapezoidal Shaped","18.1","","","","","North","Town Road",7.7,"Urbanization Control Area",60,200,"2nd quarter 2014",""
627,"Residential Land(Land Only)","Residential Area","24341","Mie Prefecture","Komono Town,Mie County","Obaneenkuretakecho","Obaneen","6",14000000,"","280",50000,"Rectangular Shaped","19.4","","","","","South","Town Road",5.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
628,"Residential Land(Land and Building)","Residential Area","24341","Mie Prefecture","Komono Town,Mie County","Obaneemmatsugaecho","Obaneen","4",97000000,"","1500",,"Semi-rectangular Shaped","47.1","480","1968","RC","House","North","Town Road",7.8,"Category 1 Residential District",60,200,"2nd quarter 2014",""
629,"Residential Land(Land Only)","Industrial Area","24341","Mie Prefecture","Komono Town,Mie County","Oaza Ojima","Umedoi","29",11000000,"","1300",8400,"Semi-trapezoidal Shaped","27.6","","","","","North","Prefectural Road",7.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
630,"Agricultural Land","","24341","Mie Prefecture","Komono Town,Mie County","Oaza Otowa","","",440000,"","310",,"","","","","","","","",,"",,,"2nd quarter 2014",""
631,"Residential Land(Land Only)","Residential Area","24341","Mie Prefecture","Komono Town,Mie County","Oaza Sugitani","Nakakomono","1H30-2H",1500000,"","500",3000,"Semi-rectangular Shaped","18.0","","","","","North","Road",4.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
632,"Residential Land(Land Only)","Residential Area","24341","Mie Prefecture","Komono Town,Mie County","Oaza Takenari","Nakakomono","30-60minutes",21000000,"","710",30000,"Semi-rectangular Shaped","17.6","","","","","Southeast","Prefectural Road",10.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
633,"Residential Land(Land Only)","Residential Area","24341","Mie Prefecture","Komono Town,Mie County","Oaza Takenari","Nakakomono","30-60minutes",10000000,"","600",17000,"Semi-rectangular Shaped","25.9","","","","","South","Road",4.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
