"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
1,"Residential Land(Land Only)","Commercial Area","07201","Fukushima Prefecture","Fukushima City","Iizakamachi","Iizakaonsen","4",10000000,"","190",52000,"Semi-shaped","9.0","","","","","Northeast","Prefectural Road",5.5,"Commercial District",80,400,"2nd quarter 2014","Dealings between related objects"
2,"Residential Land(Land and Building)","Commercial Area","07201","Fukushima Prefecture","Fukushima City","Iizakamachi","Iizakaonsen","11",18000000,"","640",,"Irregular Shaped","17.0","350","1972","S","Office","North","Prefectural Road",5.8,"Commercial District",80,400,"2nd quarter 2014",""
3,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Iizakamachi","Hanamizuzaka","11",52000000,"","660",,"Semi-shaped","24.0","110","1991","W","House","Southeast","City Road",7.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
4,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Iizakamachinakano","Hanamizuzaka","30-60minutes",26000000,"","980",,"Irregular Shaped","7.0","460","1971","W","Other","North","City Road",10.0,"Urbanization Control Area",70,200,"2nd quarter 2014",""
5,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Iizakamachihirano","Hirano (Fukushima)","5",2500000,"","220",,"Semi-trapezoidal Shaped","","25","1965","W","House","No facing road","",,"Urbanization Control Area",70,200,"2nd quarter 2014",""
6,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Iizakamachihirano","Hirano (Fukushima)","9",11000000,"","230",47000,"Semi-rectangular Shaped","14.5","","","","","South","Road",6.0,"Urbanization Control Area",70,200,"2nd quarter 2014",""
7,"Residential Land(Land and Building)","Commercial Area","07201","Fukushima Prefecture","Fukushima City","Iizakamachihirano","Hirano (Fukushima)","13",63000000,"","2,000 m^2 or greater.",,"Irregular Shaped","50.0m or longer.","530","1992","LS","Office, Workshop, Warehouse, Other","Northeast","National Highway",13.5,"Urbanization Control Area",70,200,"2nd quarter 2014",""
8,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Iizakamachihirano","Hirano (Fukushima)","5",3200000,"","280",11000,"Trapezoidal Shaped","13.0","","","","","South","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
9,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Iizakamachimoniwa","Iizakaonsen","2H-",1000000,"","170",,"Semi-rectangular Shaped","11.0","140","1986","W","House","Southwest","City Road",2.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
10,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Iizakamachiyuno","Iizakaonsen","8",350000,"","115",,"Semi-rectangular Shaped","9.0","","","","","South","City Road",5.0,"Commercial District",80,400,"2nd quarter 2014",""
11,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Iizakamachiyuno","Iizakaonsen","8",550000,"","140",,"Semi-shaped","15.0","150","1965","W","House","Southwest","City Road",6.0,"Commercial District",80,400,"2nd quarter 2014",""
12,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Iizakamachiyuno","Iizakaonsen","6",4500000,"","175",26000,"Semi-square Shaped","13.0","","","","","East","City Road",3.6,"Category 1 Residential District",60,200,"2nd quarter 2014",""
13,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Iinomachiokubo","Matsukawa","1H30-2H",3000000,"","500",6000,"Semi-rectangular Shaped","18.0","","","","","Northwest","City Road",4.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
14,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Izumi","Iwashiroshimizu","9",8000000,"","150",,"Semi-rectangular Shaped","11.0","75","1984","W","House","West","Private Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
15,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Izumi","Iwashiroshimizu","7",24000000,"","410",,"Semi-rectangular Shaped","20.0","140","1986","W","House","North","City Road",7.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
16,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Izumi","Iwashiroshimizu","7",11000000,"","180",59000,"Semi-shaped","14.0","","","","","East","Private Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
17,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Izumi","Iwashiroshimizu","7",11000000,"","175",63000,"Semi-square Shaped","13.0","","","","","North","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
18,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Omori","Minamifukushima","25",19000000,"","185",,"Semi-rectangular Shaped","13.5","105","1980","W","House","North","City Road",4.5,"Semi-industrial District",60,200,"2nd quarter 2014",""
19,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Omori","Minamifukushima","30-60minutes",16000000,"","340",,"Rectangular Shaped","10.5","175","1989","W","House","East","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
20,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Omori","Minamifukushima","28",20000000,"","280",,"Semi-rectangular Shaped","11.5","200","1971","W","House","West","Prefectural Road",7.5,"Near Commercial District",80,200,"2nd quarter 2014",""
21,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Omori","Minamifukushima","30-60minutes",40000000,"","690",58000,"Irregular Shaped","21.5","","","","","North","Prefectural Road",18.0,"Near Commercial District",80,200,"2nd quarter 2014",""
22,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Okabe","Fukushima (Fukushima)","1H-1H30",10000000,"","280",36000,"Semi-trapezoidal Shaped","14.0","","","","","Southwest","City Road",4.5,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
23,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Okabe","Fukushima (Fukushima)","1H-1H30",9000000,"","230",39000,"Semi-rectangular Shaped","13.0","","","","","Southwest","City Road",4.5,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
24,"Residential Land(Land Only)","Potential Residential Area","07201","Fukushima Prefecture","Fukushima City","Okabe","Fukushima (Fukushima)","1H-1H30",17000000,"","970",18000,"Semi-rectangular Shaped","18.0","","","","","East","Prefectural Road",12.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
25,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Okabe","Fukushima (Fukushima)","1H-1H30",7800000,"","340",23000,"Trapezoidal Shaped","25.0","","","","","Southwest","City Road",4.5,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
26,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Okabe","Fukushima (Fukushima)","1H-1H30",11000000,"","280",,"&quot;Flag-shaped&quot; etc.","","200","1985","W","Housing Complex","Southwest","City Road",6.5,"Category 1 Exclusive Mid-high Rise Residential District",50,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
27,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Okabe","Minamifukushima","1H-1H30",120000,"","40",2800,"Semi-shaped","38.0","","","","","West","City Road",3.0,"Urbanization Control Area",70,200,"2nd quarter 2014",""
28,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Okidaka","Hirano (Fukushima)","30-60minutes",10000000,"","340",31000,"Semi-trapezoidal Shaped","16.0","","","","","Northeast","City Road",10.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
29,"Residential Land(Land Only)","Potential Residential Area","07201","Fukushima Prefecture","Fukushima City","Oguraji","Fukushima (Fukushima)","30-60minutes",7000000,"","600",12000,"Semi-shaped","14.5","","","","","Southwest","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",40,60,"2nd quarter 2014",""
30,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Oguraji","Minamifukushima","19",4800000,"","690",7000,"Irregular Shaped","50.0m or longer.","","","","","East","City Road",8.0,"Urbanization Control Area",,,"2nd quarter 2014",""
31,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Oyama","Iwashiroshimizu","20",14000000,"","270",52000,"Irregular Shaped","9.5","","","","","South","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
32,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Kamata","Fukushimagakuinmae","7",35000000,"","610",,"Semi-rectangular Shaped","14.0","110","2001","W","House","East","City Road",7.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
33,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Kamihamacho","Fukushima (Fukushima)","21",16000000,"","350",,"Semi-rectangular Shaped","16.0","260","1977","LS","Housing Complex","Southwest","City Road",3.3,"Category 1 Residential District",60,200,"2nd quarter 2014",""
34,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Kitagorouchimachi","Fukushima (Fukushima)","30-60minutes",16000000,"","240",68000,"Semi-rectangular Shaped","14.0","","","","","North","City Road",11.0,"Commercial District",80,400,"2nd quarter 2014",""
35,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Kitagorouchimachi","Fukushima (Fukushima)","29",97000000,"","820",,"Rectangular Shaped","30.0","1900","1985","RC","Housing Complex","West","City Road",7.5,"Commercial District",80,400,"2nd quarter 2014",""
36,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Kitasawamata","Sasaya","12",24000000,"","195",,"Semi-square Shaped","13.5","100","2000","W","House","North","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
37,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Kitasawamata","Sasaya","15",33000000,"","250",,"Rectangular Shaped","10.0","","2014","","House","North","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
38,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Kuroiwa","Minamifukushima","5",3000000,"","185",,"Rectangular Shaped","14.4","145","1980","LS","Housing Complex","West","Private Road",3.0,"Industrial District",60,200,"2nd quarter 2014",""
39,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Koshihamacho","Fukushima (Fukushima)","30-60minutes",15000000,"","330",45000,"Trapezoidal Shaped","14.0","","","","","Southeast","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
40,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Zainiwasaka","Niwasaka","2H-",13000000,"","580",,"Semi-trapezoidal Shaped","24.0","195","1996","W","Other","Southeast","Private Road",5.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
41,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Zainiwasaka","Niwasaka","30-60minutes",2200000,"","620",,"Semi-rectangular Shaped","28.0","60","1963","","","South","City Road",3.0,"Urbanization Control Area",,,"2nd quarter 2014",""
42,"Forest Land","","07201","Fukushima Prefecture","Fukushima City","Zainiwasaka","","",1000000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
43,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Sasakino","Niwasaka","26",2000000,"","320",6300,"Semi-rectangular Shaped","24.0","","","","","Southeast","City Road",6.0,"Urbanization Control Area",70,200,"2nd quarter 2014",""
44,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Sasaya","Sakuramizu","12",3500000,"","240",,"Semi-rectangular Shaped","16.0","135","1968","W","House","North","City Road",5.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
45,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Sasaya","Sakuramizu","7",7000000,"","155",,"Irregular Shaped","16.0","70","1993","W","House","North","City Road",6.0,"Category 2 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
46,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Sasaya","Sakuramizu","9",7400000,"","240",,"Rectangular Shaped","16.0","135","1968","W","House","North","City Road",5.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
47,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Sasaya","Sakuramizu","15",19000000,"","350",54000,"Rectangular Shaped","16.5","","","","","South","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
48,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Sasaya","Sakuramizu","4",25000000,"","230",,"Semi-square Shaped","14.5","125","2009","W","House","South","City Road",7.5,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
49,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Sasaya","Sasaya","6",15000000,"","450",,"Semi-rectangular Shaped","18.5","250","1982","W","House","North","Private Road",5.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
50,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Shimmachi","Fukushima (Fukushima)","13",60000000,"","930",,"Semi-trapezoidal Shaped","14.0","160","1969","W","House","South","City Road",3.6,"Commercial District",80,500,"2nd quarter 2014",""
51,"Pre-owned Condominiums, etc.","","07201","Fukushima Prefecture","Fukushima City","Shimmachi","Fukushima (Fukushima)","13",5000000,"1DK","30",,"","","","1991","SRC","House","","",,"Commercial District",80,500,"2nd quarter 2014","Dealings of non-redecorating real estate"
52,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Seimeicho","Fukushima (Fukushima)","10",5000000,"","75",,"Rectangular Shaped","6.0","90","1978","LS","House","West","City Road",8.5,"Commercial District",80,400,"2nd quarter 2014",""
53,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Senouemachi","Senoue","15",15000000,"","1100",14000,"Irregular Shaped","50.0m or longer.","","","","","South","City Road",5.8,"Category 1 Exclusive Low Rise Residential District",40,60,"2nd quarter 2014",""
54,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Senouemachi","Senoue","17",15000000,"","1500",10000,"Irregular Shaped","11.0","","","","","North","Private Road",4.0,"Category 1 Exclusive Low Rise Residential District",40,60,"2nd quarter 2014",""
55,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Senouemachi","Mukaisenoue","9",3000000,"","310",,"Irregular Shaped","","60","1978","W","House","No facing road","",,"Urbanization Control Area",,,"2nd quarter 2014",""
56,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Tazawa","Minamifukushima","30-60minutes",7900000,"","240",33000,"Semi-square Shaped","16.0","","","","","Southwest","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
57,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Tazawa","Minamifukushima","30-60minutes",9000000,"","540",17000,"Irregular Shaped","36.0","","","","","South","City Road",10.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
58,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Nagaikawa","Minamifukushima","15",10000000,"","220",46000,"Irregular Shaped","5.0","","","","","East","Private Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
59,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Nishichuo","Fukushima (Fukushima)","30-60minutes",28000000,"","195",,"Semi-rectangular Shaped","17.5","105","2014","W","House","North","Prefectural Road",15.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
60,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Nodamachi","Sasakino","24",15000000,"","240",60000,"Semi-rectangular Shaped","14.0","","","","","South","City Road",10.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
61,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Nodamachi","Bijutsukantoshokanmae","20",46000000,"","105",,"Irregular Shaped","8.5","","","","","West","City Road",5.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
62,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Nodamachi","Fukushima (Fukushima)","25",2400000,"","115",21000,"Irregular Shaped","","","","","","West","City Road",4.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
63,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Higashichuo","Sasakino","26",16000000,"","260",60000,"Semi-rectangular Shaped","17.5","","","","","West","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
64,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Higashihamacho","Fukushima (Fukushima)","30-60minutes",37000000,"","150",,"Semi-rectangular Shaped","13.0","115","2014","W","","Northeast","City Road",3.8,"Category 1 Residential District",60,200,"2nd quarter 2014",""
65,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Horaicho","Kanayagawa","30-60minutes",5900000,"","270",,"Semi-square Shaped","16.0","90","1977","W","House","North","City Road",5.0,"Category 2 Exclusive Low Rise Residential District",50,150,"2nd quarter 2014",""
66,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Horaicho","Kanayagawa","30-60minutes",32000000,"","280",,"Semi-rectangular Shaped","16.0","165","2001","W","House","North","City Road",10.0,"Category 2 Exclusive Low Rise Residential District",50,150,"2nd quarter 2014",""
67,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Horaicho","Kanayagawa","30-60minutes",19000000,"","270",,"Rectangular Shaped","16.0","115","1976","W","House","South","City Road",5.0,"Category 2 Exclusive Low Rise Residential District",50,150,"2nd quarter 2014",""
68,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Matsukawamachi","Matsukawa","30-60minutes",500000,"","350",1400,"Rectangular Shaped","20.0","","","","","East","Road",1.0,"Urbanization Control Area",70,200,"2nd quarter 2014",""
69,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Matsukawamachi","Matsukawa","7",7500000,"","370",20000,"Semi-square Shaped","","","","","","West","City Road",,"Industrial District",60,200,"2nd quarter 2014",""
70,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Matsukawamachinumabukuro","Matsukawa","14",9800000,"","200",,"Semi-trapezoidal Shaped","15.0","60","2013","W","House","North","Private Road",4.0,"Outside Urban Planning Area",,,"2nd quarter 2014",""
71,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Matsukawamachimisato","Matsukawa","30-60minutes",6000000,"","330",18000,"Semi-trapezoidal Shaped","13.5","","","","","West","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
72,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Matsukawamachimisato","Matsukawa","30-60minutes",12000000,"","440",28000,"Semi-square Shaped","22.0","","","","","South","City Road",6.0,"Category 2 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
73,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Minamisawamata","Izumi (Fukushimakotsu)","11",32000000,"","170",,"Rectangular Shaped","15.0","120","2014","W","House","West","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
74,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Minamisawamata","Izumi (Fukushimakotsu)","16",25000000,"","290",,"Semi-trapezoidal Shaped","12.5","110","2010","W","House","Northwest","City Road",6.0,"Urbanization Control Area",70,200,"2nd quarter 2014",""
75,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Minamisawamata","Iwashiroshimizu","9",14000000,"","330",,"Semi-rectangular Shaped","15.0","160","1985","S","Shop","South","City Road",10.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
76,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Minamisawamata","Kamimatsukawa","5",700000,"","40",18000,"Irregular Shaped","11.0","","","","","North","Road",2.0,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings including private road"
77,"Pre-owned Condominiums, etc.","","07201","Fukushima Prefecture","Fukushima City","Minamichuo","Fukushima (Fukushima)","30-60minutes",25000000,"4LDK","85",,"","","","2006","RC","House","","",,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings of non-redecorating real estate"
78,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Minamiyanome","Oroshimachi","20",10000000,"","340",30000,"Semi-rectangular Shaped","13.5","","","","","Northwest","City Road",5.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
79,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Minamiyanome","Sasaya","26",35000000,"","290",,"Rectangular Shaped","16.0","125","2006","W","House","North","City Road",6.0,"Category 2 Exclusive Low Rise Residential District",50,150,"2nd quarter 2014",""
80,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Minamiyanome","Higashifukushima","30-60minutes",9900000,"","195",51000,"Semi-square Shaped","14.5","","","","","South","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
81,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Miyashitacho","Soneda","13",14000000,"","310",,"Semi-trapezoidal Shaped","14.0","280","1982","S","Housing Complex, Warehouse","West","City Road",7.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
82,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Miyashiro","Higashifukushima","8",28000000,"","360",,"Semi-rectangular Shaped","21.0","320","1990","W","Housing Complex","West","City Road",4.5,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
83,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Motouchi","Oroshimachi","29",10000000,"","410",,"Irregular Shaped","25.0","135","1988","","","South","City Road",1.5,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
84,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Moriai","Iwashiroshimizu","14",12000000,"","190",64000,"Semi-rectangular Shaped","13.0","","","","","South","City Road",5.3,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
85,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Moriai","Bijutsukantoshokanmae","6",13000000,"","170",75000,"Semi-trapezoidal Shaped","13.5","","","","","Southwest","City Road",4.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
86,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Moriai","Fukushima (Fukushima)","30-60minutes",12000000,"","220",54000,"Semi-rectangular Shaped","13.0","","","","","West","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
87,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Yagita","Minamifukushima","26",18000000,"","330",52000,"Semi-rectangular Shaped","16.5","","","","","West","City Road",4.0,"Category 1 Residential District",60,150,"2nd quarter 2014",""
88,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Yoshikura","Fukushima (Fukushima)","30-60minutes",25000000,"","530",,"Square Shaped","18.0","190","1997","W","House","South","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings between related objects"
89,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Wasecho","Fukushima (Fukushima)","7",11000000,"","240",44000,"Semi-rectangular Shaped","12.0","","","","","North","Road",1.5,"Commercial District",80,400,"2nd quarter 2014",""
90,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Watari","Fukushima (Fukushima)","23",15000000,"","210",,"Rectangular Shaped","16.0","100","1971","W","House","South","City Road",6.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
91,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Watari","Fukushima (Fukushima)","21",14000000,"","160",,"Semi-rectangular Shaped","11.5","110","2014","W","House","Northwest","City Road",4.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
92,"Residential Land(Land Only)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Watari","Fukushima (Fukushima)","24",10000000,"","170",59000,"Semi-rectangular Shaped","14.0","","","","","South","Prefectural Road",5.5,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
93,"Residential Land(Land and Building)","Residential Area","07201","Fukushima Prefecture","Fukushima City","Watari","Fukushima (Fukushima)","28",36000000,"","330",,"Rectangular Shaped","19.5","200","2000","W","House","Southwest","City Road",3.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
94,"Residential Land(Land Only)","Residential Area","07202","Fukushima Prefecture","Aizuwakamatsu City","Ishidomachi","Aizuwakamatsu","5",12000000,"","470",26000,"Semi-shaped","19.0","","","","","East","City Road",4.8,"Category 1 Residential District",60,200,"2nd quarter 2014",""
95,"Residential Land(Land Only)","Residential Area","07202","Fukushima Prefecture","Aizuwakamatsu City","Ikkimachi Oaza Kamega","Aizuwakamatsu","21",7000000,"","165",42000,"Rectangular Shaped","12.0","","","","","South","City Road",,"Category 1 Residential District",60,200,"2nd quarter 2014",""
96,"Residential Land(Land Only)","Residential Area","07202","Fukushima Prefecture","Aizuwakamatsu City","Ikkimachi Oaza Yahata","Aizuwakamatsu","26",3700000,"","160",23000,"Semi-rectangular Shaped","18.0","","","","","East","City Road",,"Category 1 Residential District",60,200,"2nd quarter 2014",""
97,"Residential Land(Land Only)","Residential Area","07202","Fukushima Prefecture","Aizuwakamatsu City","Ikkimachi Oaza Yahata","Aizuwakamatsu","30-60minutes",1000000,"","620",1600,"Irregular Shaped","17.0","","","","","Northeast","City Road",,"Category 1 Residential District",60,200,"2nd quarter 2014",""
98,"Residential Land(Land Only)","Residential Area","07202","Fukushima Prefecture","Aizuwakamatsu City","Zaimokumachi","Aizuwakamatsu","30-60minutes",13000000,"","330",40000,"Rectangular Shaped","","","","","","East","City Road",,"",,,"2nd quarter 2014",""
