"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
381,"Residential Land(Land and Building)","Residential Area","16323","Toyama Prefecture","Tateyama Town,Nakaniikawa County","Maezawa","Gohyakkoku","9",19000000,"","190",,"Semi-rectangular Shaped","11.5","80","2014","W","House","West","Town Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
382,"Residential Land(Land and Building)","Residential Area","16323","Toyama Prefecture","Tateyama Town,Nakaniikawa County","Wakabayashi","Chigozuka","11",4000000,"","240",,"Semi-square Shaped","16.0","105","1993","W","House","East","Town Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
383,"Residential Land(Land Only)","Industrial Area","16342","Toyama Prefecture","Nyuzen Town,Shimonikawa County","Aoki","Nishishuzen","30-60minutes",29000000,"","2,000 m^2 or greater.",12000,"Semi-shaped","50.0m or longer.","","","","","Southeast","Town Road",8.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
384,"Agricultural Land","","16342","Toyama Prefecture","Nyuzen Town,Shimonikawa County","Aoki","","",190000,"","105",,"","","","","","","","",,"",,,"2nd quarter 2014",""
385,"Residential Land(Land and Building)","Commercial Area","16342","Toyama Prefecture","Nyuzen Town,Shimonikawa County","Kamiiinoshin","Nishishuzen","30-60minutes",5000000,"","350",,"Irregular Shaped","13.0","","","","","Northwest","National Highway",17.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014","Dealings between related objects"
386,"Agricultural Land","","16342","Toyama Prefecture","Nyuzen Town,Shimonikawa County","Doichi","","",1800000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
387,"Agricultural Land","","16342","Toyama Prefecture","Nyuzen Town,Shimonikawa County","Doichi","","",240000,"","1200",,"","","","","","","","",,"",,,"2nd quarter 2014",""
388,"Agricultural Land","","16342","Toyama Prefecture","Nyuzen Town,Shimonikawa County","Doichi","","",130000,"","470",,"","","","","","","","",,"",,,"2nd quarter 2014",""
389,"Agricultural Land","","16342","Toyama Prefecture","Nyuzen Town,Shimonikawa County","Doichi","","",2400000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
390,"Agricultural Land","","16342","Toyama Prefecture","Nyuzen Town,Shimonikawa County","Doichi","","",170000,"","720",,"","","","","","","","",,"",,,"2nd quarter 2014",""
391,"Residential Land(Land and Building)","Residential Area","16342","Toyama Prefecture","Nyuzen Town,Shimonikawa County","Tokko","Nishishuzen","13",5300000,"","270",,"Semi-rectangular Shaped","15.4","150","1989","W","House","Southwest","Town Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
392,"Residential Land(Land and Building)","Residential Area","16342","Toyama Prefecture","Nyuzen Town,Shimonikawa County","Nyuzen","Nyuzen","16",6300000,"","250",,"Trapezoidal Shaped","19.2","120","1980","W","House","South","Town Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
393,"Residential Land(Land Only)","Residential Area","16343","Toyama Prefecture","Asahi Town,Shimonikawa County","Daiya","Tomari (Toyama)","11",1300000,"","85",15000,"Rectangular Shaped","5.6","","","","","North","Town Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
394,"Residential Land(Land Only)","Residential Area","16343","Toyama Prefecture","Asahi Town,Shimonikawa County","Daiya","Tomari (Toyama)","11",1300000,"","85",15000,"Rectangular Shaped","5.6","","","","","North","Town Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
395,"Agricultural Land","","16343","Toyama Prefecture","Asahi Town,Shimonikawa County","Tsukiyama","","",870000,"","2900",,"","","","","","","","",,"",,,"2nd quarter 2014",""
396,"Residential Land(Land Only)","Commercial Area","16343","Toyama Prefecture","Asahi Town,Shimonikawa County","Tomari","Tomari (Toyama)","9",2700000,"","185",14000,"Rectangular Shaped","6.0","","","","","South","Town Road",7.0,"Near Commercial District",80,200,"2nd quarter 2014",""
397,"Residential Land(Land Only)","Commercial Area","16343","Toyama Prefecture","Asahi Town,Shimonikawa County","Tomari","Tomari (Toyama)","13",4200000,"","250",17000,"Semi-rectangular Shaped","6.0","","","","","North","Prefectural Road",6.5,"Commercial District",80,400,"2nd quarter 2014",""
398,"Residential Land(Land and Building)","Residential Area","16343","Toyama Prefecture","Asahi Town,Shimonikawa County","Higashikusano","Tomari (Toyama)","5",9000000,"","500",,"Semi-rectangular Shaped","24.6","145","","W","House","West","Town Road",4.0,"Near Commercial District",80,200,"2nd quarter 2014",""
399,"Residential Land(Land Only)","Commercial Area","16343","Toyama Prefecture","Asahi Town,Shimonikawa County","Hirayanagi","Tomari (Toyama)","2",11000000,"","720",15000,"Semi-trapezoidal Shaped","29.4","","","","","North","Town Road",12.0,"Near Commercial District",80,300,"2nd quarter 2014",""
