"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
376,"Residential Land(Land and Building)","Residential Area","09342","Tochigi Prefecture","Mashiko Town,Haga County","Oaza Kamiyama","Kitayama (Tochigi)","30-60minutes",4600000,"","220",,"Semi-rectangular Shaped","12.0","100","1996","W","House","South","Private Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
377,"Residential Land(Land Only)","Residential Area","09344","Tochigi Prefecture","Ichikai Town,Haga County","Oaza Ichihana","Ichihana","30-60minutes",2500000,"","230",11000,"Rectangular Shaped","13.0","","","","","Southwest","Access Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
378,"Forest Land","","09344","Tochigi Prefecture","Ichikai Town,Haga County","Oaza Ichihana","","",700000,"","870",,"","","","","","","","",,"",,,"2nd quarter 2014",""
379,"Agricultural Land","","09345","Tochigi Prefecture","Haga Town,Haga County","Oaza Nishitakahashi","","",2400000,"","3500",,"","","","","","","","",,"",,,"2nd quarter 2014",""
380,"Residential Land(Land Only)","Potential Residential Area","09345","Tochigi Prefecture","Haga Town,Haga County","Oaza Higashimizunuma","Utsunomiya","2H-",4000000,"","1100",3500,"Irregular Shaped","24.0","","","","","Southeast","Prefectural Road",15.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
381,"Residential Land(Land Only)","Residential Area","09361","Tochigi Prefecture","Mibu Town,Shimotsuga County","Daishicho","Mibu","20",12000000,"","270",45000,"Rectangular Shaped","18.6","","","","","West","Access Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
382,"Agricultural Land","","09361","Tochigi Prefecture","Mibu Town,Shimotsuga County","Oaza Nakaizumi","","",300000,"","830",,"","","","","","","","",,"",,,"2nd quarter 2014",""
383,"Agricultural Land","","09361","Tochigi Prefecture","Mibu Town,Shimotsuga County","Oaza Fujii","","",200000,"","490",,"","","","","","","","",,"",,,"2nd quarter 2014",""
384,"Residential Land(Land Only)","Residential Area","09361","Tochigi Prefecture","Mibu Town,Shimotsuga County","Oaza Mibute","Kuniya","1",4900000,"","110",45000,"Rectangular Shaped","4.0","","","","","South","City Road",4.7,"Category 1 Residential District",60,200,"2nd quarter 2014",""
385,"Residential Land(Land Only)","Residential Area","09364","Tochigi Prefecture","Nogi Town,Shimotsuga County","Oaza Uruujima","Nogi","24",9800000,"","380",26000,"Semi-shaped","17.0","","","","","Southeast","Town Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,80,"2nd quarter 2014",""
386,"Residential Land(Land and Building)","Residential Area","09364","Tochigi Prefecture","Nogi Town,Shimotsuga County","Oaza Tomonuma","Nogi","14",16000000,"","210",,"Semi-trapezoidal Shaped","14.0","140","1991","LS","Housing Complex","Northeast","Town Road",7.7,"Category 1 Residential District",60,200,"2nd quarter 2014",""
387,"Residential Land(Land and Building)","Residential Area","09364","Tochigi Prefecture","Nogi Town,Shimotsuga County","Oaza Marubayashi","Nogi","24",24000000,"","270",,"&quot;Flag-shaped&quot; etc.","3.5","115","2014","W","House","Northwest","Town Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
388,"Residential Land(Land Only)","Residential Area","09364","Tochigi Prefecture","Nogi Town,Shimotsuga County","Oaza Wakahayashi","Nogi","30-60minutes",2300000,"","195",12000,"&quot;Flag-shaped&quot; etc.","","","","","","Northwest","Private Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
389,"Forest Land","","09384","Tochigi Prefecture","Shioya Town,Shioya County","Oaza Kamiterashima","","",18000,"","420",,"","","","","","","","",,"",,,"2nd quarter 2014",""
390,"Agricultural Land","","09384","Tochigi Prefecture","Shioya Town,Shioya County","Oaza Hijiuchi","","",550000,"","820",,"","","","","","","","",,"",,,"2nd quarter 2014",""
391,"Agricultural Land","","09384","Tochigi Prefecture","Shioya Town,Shioya County","Oaza Funyu","","",500000,"","1800",,"","","","","","","","",,"",,,"2nd quarter 2014",""
392,"Agricultural Land","","09384","Tochigi Prefecture","Shioya Town,Shioya County","Oaza Funyu","","",8600000,"","5000 m^2 or greater.",,"","","","","","","","",,"",,,"2nd quarter 2014",""
393,"Residential Land(Land and Building)","Residential Area","09386","Tochigi Prefecture","Takanezawa Town,Shioya County","Koyodai","Hoshakuji","28",14000000,"","300",,"Semi-square Shaped","17.5","125","1990","W","House","North","Town Road",11.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
394,"Residential Land(Land Only)","Residential Area","09386","Tochigi Prefecture","Takanezawa Town,Shioya County","Oaza Hirata","Niita (Tochigi)","3",8300000,"","260",32000,"Semi-rectangular Shaped","15.0","","","","","West","City Road",3.0,"Near Commercial District",80,200,"2nd quarter 2014",""
395,"Agricultural Land","","09386","Tochigi Prefecture","Takanezawa Town,Shioya County","Oaza Hirata","","",5100000,"","1600",,"","","","","","","","",,"",,,"2nd quarter 2014",""
396,"Residential Land(Land Only)","Residential Area","09407","Tochigi Prefecture","Nasu Town,Nasu County","Oaza Urushitsuka","Kurodahara","30-60minutes",1000000,"","350",2800,"Irregular Shaped","30.0","","","","","Northeast","Town Road",9.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
397,"Residential Land(Land Only)","Residential Area","09407","Tochigi Prefecture","Nasu Town,Nasu County","Oaza Takaku","Kuroiso","2H-",3000000,"","610",4900,"Semi-rectangular Shaped","21.0","","","","","South","Private Road",5.5,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014","Dealings including private road"
398,"Forest Land","","09407","Tochigi Prefecture","Nasu Town,Nasu County","Oaza Takaku","","",2000000,"","2500",,"","","","","","","","",,"",,,"2nd quarter 2014",""
399,"Residential Land(Land Only)","Residential Area","09407","Tochigi Prefecture","Nasu Town,Nasu County","Oaza Terako","Kurodahara","30-60minutes",1100000,"","330",3300,"Semi-rectangular Shaped","16.0","","","","","Northeast","Private Road",5.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014",""
400,"Residential Land(Land and Building)","Residential Area","09407","Tochigi Prefecture","Nasu Town,Nasu County","Oaza Yumoto","Kuroiso","2H-",35000000,"","1500",,"&quot;Flag-shaped&quot; etc.","28.5","200","2004","W","House, Other","Southwest","Town Road",6.0,"Urban Planning Area outside Urbanization Area and Urbanization Control Area",60,200,"2nd quarter 2014","Dealings including private road"
401,"Agricultural Land","","09411","Tochigi Prefecture","Nakagawa Town,Nasu County","Shiraku","","",21000,"","980",,"","","","","","","","",,"",,,"2nd quarter 2014",""
