"No","Type","Region","City,Town,Ward,Village code","Prefecture","City,Town,Ward,Village","Area","Nearest station：Name","Nearest station：Distance(minute)","Transaction-price(total)","Layout","Area(m^2)","Transaction-price(Unit price m^2)","Land shape","Frontage","Total floor area(m^2)","Year of construction","Building structure","Building use","Frontage road：Direction","Frontage road：Classification","Frontage road：Breadth(m)","City Planning","Maximus Building Coverage Ratio(%)","Maximus Floor-area Ratio(%)","Transaction period","Remarks"
323,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Kojimakarakoto","Kojima","1H-1H30",3100000,"","240",,"Irregular Shaped","19.0","35","","W","Other","North","City Road",3.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
324,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Kojimakarakoto","Kojima","1H-1H30",3300000,"","170",20000,"Semi-trapezoidal Shaped","15.0","","","","","Northeast","National Highway",7.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
325,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Kojimashimonocho","Kojima","30-60minutes",8800000,"","110",,"Semi-rectangular Shaped","12.5","90","1985","W","House","Northwest","City Road",4.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
326,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Kojimashimonocho","Kojima","28",11000000,"","175",60000,"Rectangular Shaped","12.0","","","","","Southwest","City Road",7.5,"Semi-industrial District",60,200,"2nd quarter 2014",""
327,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Kojimahiedacho","Kaminocho","21",8300000,"","170",48000,"Semi-square Shaped","13.0","","","","","North","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
328,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Kojimahiedacho","Kaminocho","15",9200000,"","155",,"Semi-square Shaped","12.6","105","1999","W","House","North","City Road",4.0,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
329,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Kojimahiedacho","Kaminocho","15",23000000,"","180",,"Semi-trapezoidal Shaped","19.0","100","2012","W","House","North","Road",6.0,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
330,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Kojimamotohamacho","Kojima","11",3500000,"","85",42000,"Rectangular Shaped","14.0","","","","","Southwest","City Road",11.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
331,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Kojimayanaidacho","Kaminocho","21",850000,"","240",3500,"Irregular Shaped","12.5","","","","","No facing road","",,"Semi-industrial District",60,200,"2nd quarter 2014",""
332,"Residential Land(Land Only)","Commercial Area","33202","Okayama Prefecture","Kurashiki City","Kojimayanaidacho","Kaminocho","23",8000000,"","165",48000,"Rectangular Shaped","11.0","","","","","West","City Road",7.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
333,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Kotobukicho","Kurashiki","5",1100000,"","55",,"Rectangular Shaped","6.0","40","","W","House","No facing road","",,"Near Commercial District",80,200,"2nd quarter 2014",""
334,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Sakazu","Kurashiki","23",8500000,"","150",57000,"Rectangular Shaped","10.0","","","","","South","Private Road",5.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
335,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Sasaoki","Kurashiki","30-60minutes",3000000,"","60",,"Semi-rectangular Shaped","6.8","55","1982","W","House","North","Private Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
336,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Sasaoki","Kurashiki","30-60minutes",5000000,"","55",,"Semi-rectangular Shaped","6.0","55","1982","W","House","North","City Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
337,"Residential Land(Land and Building)","Commercial Area","33202","Okayama Prefecture","Kurashiki City","Sasaoki","Kurashiki","30-60minutes",40000000,"","540",,"Semi-trapezoidal Shaped","21.0","410","1977","SRC","Office, Shop","East","City Road",22.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
338,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Sasaoki","Kurashiki","30-60minutes",27000000,"","140",,"Semi-trapezoidal Shaped","11.5","105","2014","W","House","South","City Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
339,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Shijuse","Kyujomae (Okayama)","8",11000000,"","185",59000,"Semi-rectangular Shaped","13.0","","","","","North","Private Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
340,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Shijuse","Kyujomae (Okayama)","9",11000000,"","165",67000,"Semi-trapezoidal Shaped","12.0","","","","","Southeast","Private Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
341,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Shijuse","Kyujomae (Okayama)","8",35000000,"","170",,"Semi-trapezoidal Shaped","10.0","","","","","Southwest","Private Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
342,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Shijuse","Kyujomae (Okayama)","8",13000000,"","185",70000,"Semi-rectangular Shaped","11.0","","","","","Northeast","Private Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
343,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Shijuse","Nishitomii","18",45000000,"","300",,"&quot;Flag-shaped&quot; etc.","16.0","125","2014","W","House","Southwest","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
344,"Residential Land(Land Only)","Potential Residential Area","33202","Okayama Prefecture","Kurashiki City","Shimosho","Nakasho","30-60minutes",20000000,"","1600",12000,"Semi-rectangular Shaped","13.0","","","","","West","Private Road",4.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
345,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Shimosho","Nakasho","27",24000000,"","220",,"Rectangular Shaped","18.0","115","2012","W","House","East","Private Road",6.0,"Urbanization Control Area",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
346,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Shoshimmachi","Nakasho","1H-1H30",10000000,"","250",42000,"Semi-square Shaped","15.0","","","","","Northeast","City Road",12.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
347,"Residential Land(Land Only)","Potential Residential Area","33202","Okayama Prefecture","Kurashiki City","Joto","Nakasho","30-60minutes",7100000,"","940",7600,"Rectangular Shaped","20.0","","","","","South","Prefectural Road",12.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
348,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Shinden","Kurashiki","30-60minutes",8500000,"","200",42000,"Semi-rectangular Shaped","12.5","","","","","North","Private Road",5.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
349,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Shinden","Kurashiki","30-60minutes",12000000,"","240",51000,"Semi-trapezoidal Shaped","12.0","","","","","East","City Road",5.5,"Urbanization Control Area",60,200,"2nd quarter 2014",""
350,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Sukeyasu","Kurashiki","30-60minutes",11000000,"","220",48000,"Semi-square Shaped","15.0","","","","","South","Private Road",4.5,"Urbanization Control Area",60,200,"2nd quarter 2014",""
351,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Tamashimaotoshima","Shinkurashiki","30-60minutes",7800000,"","170",46000,"Rectangular Shaped","14.0","","","","","East","Private Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
352,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Tamashimaotoshima","Shinkurashiki","30-60minutes",8300000,"","280",30000,"Semi-rectangular Shaped","15.0","","","","","Southwest","City Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
353,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Tamashimaotoshima","Shinkurashiki","30-60minutes",14000000,"","150",,"Trapezoidal Shaped","13.4","115","1997","LS","House","Northwest","City Road",4.5,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
354,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Tamashimaotoshima","Shinkurashiki","30-60minutes",8400000,"","180",47000,"Rectangular Shaped","15.0","","","","","West","Private Road",5.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
355,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Tamashimakashiwajima","Shinkurashiki","1H-1H30",4300000,"","270",16000,"Semi-trapezoidal Shaped","10.1","","","","","West","City Road",6.4,"Category 1 Residential District",60,200,"2nd quarter 2014",""
356,"Agricultural Land","","33202","Okayama Prefecture","Kurashiki City","Tamashimakashiwajima","","",120000,"","860",,"","","","","","","","",,"",,,"2nd quarter 2014",""
357,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Tamashimasue","Shinkurashiki","1H30-2H",20000000,"","2,000 m^2 or greater.",1500,"Semi-rectangular Shaped","50.0m or longer.","","","","","Northeast","Private Road",3.5,"Urbanization Control Area",,,"2nd quarter 2014",""
358,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Tamashimanagao","Shinkurashiki","18",12000000,"","480",25000,"Trapezoidal Shaped","22.0","","","","","North","National Highway",9.5,"Semi-industrial District",60,200,"2nd quarter 2014",""
359,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Tamashimayashima","Shinkurashiki","25",13000000,"","950",14000,"Semi-rectangular Shaped","35.0","","","","","East","City Road",4.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
360,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Tamashimayashima","Shinkurashiki","30-60minutes",9800000,"","180",54000,"Rectangular Shaped","15.0","","","","","West","City Road",5.5,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
361,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Tamashimayashima","Shinkurashiki","28",10000000,"","180",57000,"Rectangular Shaped","11.0","","","","","South","City Road",4.5,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
362,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Chayamachi","Chayamachi","10",12000000,"","150",,"Semi-rectangular Shaped","14.5","85","1979","W","House","North","Private Road",4.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
363,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Chayamachi","Chayamachi","14",12000000,"","180",,"Semi-rectangular Shaped","9.0","110","1976","W","House","Southwest","City Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
364,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Chayamachi","Chayamachi","11",300000,"","45",6700,"Semi-rectangular Shaped","10.0","","","","","Northwest","Prefectural Road",11.5,"Category 2 Residential District",60,200,"2nd quarter 2014",""
365,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Chayamachi","Chayamachi","6",41000000,"","200",,"Semi-trapezoidal Shaped","10.5","","","","House","Southwest","Private Road",5.5,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
366,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Chayamachi","Chayamachi","6",38000000,"","170",,"Rectangular Shaped","12.5","","","","House","Southwest","Private Road",5.5,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
367,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Tsubuura","Kurashiki","1H-1H30",8600000,"","200",42000,"Semi-rectangular Shaped","13.5","","","","","East","Private Road",6.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
368,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Tsurajima","Yayoi","15",9400000,"","140",,"Rectangular Shaped","10.5","90","1979","W","House","North","City Road",6.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
369,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Tsurajimachuo","Sakae (Okayama)","19",25000000,"","370",68000,"Rectangular Shaped","25.0","","","","","West","City Road",6.0,"Near Commercial District",80,200,"2nd quarter 2014",""
370,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Tsurajimachuo","Yayoi","26",11000000,"","180",59000,"Semi-square Shaped","13.0","","","","","East","Private Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
371,"Residential Land(Land Only)","Potential Residential Area","33202","Okayama Prefecture","Kurashiki City","Tsurajimachuo","Yayoi","18",21000000,"","810",26000,"Rectangular Shaped","17.0","","","","","East","City Road",30.5,"Category 1 Residential District",60,200,"2nd quarter 2014",""
372,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Tsurajimacho","Sakae (Okayama)","30-60minutes",6500000,"","150",43000,"Rectangular Shaped","15.0","","","","","Southeast","Private Road",4.2,"Category 1 Residential District",60,200,"2nd quarter 2014",""
373,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Tsurajimacho","Mizushima","30-60minutes",8000000,"","150",,"Rectangular Shaped","11.5","115","1991","W","House","Southeast","Private Road",4.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
374,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Tsurajimacho","Yayoi","30-60minutes",35000000,"","950",37000,"Irregular Shaped","50.0m or longer.","","","","","South","City Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
375,"Residential Land(Land Only)","Commercial Area","33202","Okayama Prefecture","Kurashiki City","Tsurajimacho","Yayoi","30-60minutes",3300000,"","150",21000,"Rectangular Shaped","9.0","","","","","Southwest","Prefectural Road",22.0,"Near Commercial District",80,200,"2nd quarter 2014",""
376,"Forest Land","","33202","Okayama Prefecture","Kurashiki City","Tsurajimacho","","",1200000,"","2400",,"","","","","","","","",,"",,,"2nd quarter 2014",""
377,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Tsurugata","Kurashiki","6",31000000,"","210",,"Semi-square Shaped","15.0","80","1989","S","House","South","Town Road",4.5,"Commercial District",80,400,"2nd quarter 2014",""
378,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Tsurunoura","Sakae (Okayama)","30-60minutes",39000000,"","175",,"Rectangular Shaped","11.5","115","2014","LS","House","North","Private Road",6.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
379,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Tokubo","Nakasho","22",15000000,"","260",,"Rectangular Shaped","18.0","145","1996","W","House","East","City Road",6.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
380,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Tokubo","Nakasho","19",15000000,"","350",,"Rectangular Shaped","15.0","90","1988","W","House","West","City Road",8.5,"Urbanization Control Area",60,200,"2nd quarter 2014",""
381,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Tokubo","Nakasho","13",100000,"","220",,"Trapezoidal Shaped","15.0","","before the war","","","Southeast","City Road",4.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
382,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Nakaobie","Kurashiki","30-60minutes",8000000,"","500",,"Semi-shaped","25.0","210","","W","House","West","City Road",4.2,"Urbanization Control Area",60,200,"2nd quarter 2014",""
383,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Nakashima","Nishiachi","18",28000000,"","175",,"Semi-trapezoidal Shaped","12.0","85","2014","W","House","Southeast","Private Road",5.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014","Dealings including private road"
384,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Nakashima","Nishiachi","19",24000000,"","170",,"Semi-rectangular Shaped","12.0","105","2014","W","House","East","Private Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
385,"Residential Land(Land Only)","Potential Residential Area","33202","Okayama Prefecture","Kurashiki City","Nakasho","Nakasho","24",2300000,"","750",3000,"Irregular Shaped","25.0","","","","","East","City Road",3.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
386,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Nakasho","Nakasho","7",25000000,"","350",,"Rectangular Shaped","19.0","135","1979","RC","Other","South","Private Road",5.5,"Category 2 Residential District",60,200,"2nd quarter 2014",""
387,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Nakasho","Nakasho","19",90000000,"","1300",,"Semi-rectangular Shaped","20.0","790","1996","W","Housing Complex","North","City Road",5.5,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
388,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Nakasho","Nakasho","9",710000000,"","2,000 m^2 or greater.",48000,"Rectangular Shaped","50.0m or longer.","","","","","South","City Road",6.0,"Semi-industrial District",60,200,"2nd quarter 2014",""
389,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Nakasho","Nakasho","26",3000000,"","155",,"Irregular Shaped","11.0","100","1980","LS","House","Southeast","Private Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
390,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Nishiachicho","Kyujomae (Okayama)","30-60minutes",9300000,"","195",47000,"Semi-rectangular Shaped","12.0","","","","","Southwest","Private Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings including private road"
391,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Nishiachicho","Nishiachi","14",7500000,"","115",,"Rectangular Shaped","8.5","80","1982","W","House","South","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
392,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Nishiachicho","Nishiachi","16",21000000,"","195",,"Trapezoidal Shaped","15.5","135","1997","LS","House","Northwest","City Road",4.3,"Category 1 Residential District",60,200,"2nd quarter 2014",""
393,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Nishiachicho","Nishiachi","14",9700000,"","180",55000,"Semi-square Shaped","13.0","","","","","Northwest","City Road",6.0,"Category 1 Residential District",60,200,"2nd quarter 2014","Dealings including private road"
394,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Nishiachicho","Nishiachi","11",11000000,"","155",72000,"Semi-trapezoidal Shaped","","","","","","South","City Road",5.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
395,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Nishiachicho","Nishiachi","8",26000000,"","420",63000,"Trapezoidal Shaped","15.0","","","","","Northwest","City Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
396,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Nishioka","Kurashiki","30-60minutes",24000000,"","330",,"Semi-rectangular Shaped","19.5","155","2001","W","House","South","City Road",4.8,"Urbanization Control Area",60,200,"2nd quarter 2014",""
397,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Nishizaka","Kurashiki","1H-1H30",16000000,"","230",,"Semi-trapezoidal Shaped","12.5","155","1991","W","House","Southeast","City Road",4.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
398,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Nishida","Chayamachi","30-60minutes",10000000,"","260",39000,"Semi-rectangular Shaped","12.5","","","","","Southeast","Private Road",6.0,"Urbanization Control Area",60,200,"2nd quarter 2014",""
399,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Nishitomii","Nishitomii","13",41000000,"","170",,"Semi-rectangular Shaped","12.0","","","","","Southeast","Private Road",5.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
400,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Nishinakashinden","Kurashiki","25",18000000,"","260",,"Semi-rectangular Shaped","12.0","120","","","","North","Private Road",4.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
401,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Nishinakashinden","Kurashiki","30-60minutes",34000000,"","165",,"Semi-rectangular Shaped","14.0","","","","","North","Private Road",4.4,"Category 1 Residential District",60,200,"2nd quarter 2014",""
402,"Residential Land(Land Only)","Commercial Area","33202","Okayama Prefecture","Kurashiki City","Bakurocho","Kurashiki","24",24000000,"","380",63000,"Trapezoidal Shaped","12.0","","","","","East","City Road",22.0,"Semi-industrial District",60,200,"2nd quarter 2014","Dealings in which auction or arbiter participates"
403,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Bakurocho","Kurashiki","19",64000000,"","750",85000,"Semi-trapezoidal Shaped","16.0","","","","","Southwest","Private Road",6.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
404,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Hachiojicho","Kurashiki","28",8600000,"","165",51000,"Semi-rectangular Shaped","10.0","","","","","Northeast","City Road",4.0,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
405,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Hamanochaya","Kurashiki","19",11000000,"","110",,"Rectangular Shaped","8.5","75","1969","W","House","East","City Road",4.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
406,"Residential Land(Land and Building)","Commercial Area","33202","Okayama Prefecture","Kurashiki City","Higashizuka","Mizushima","26",770000000,"","2,000 m^2 or greater.",,"Rectangular Shaped","27.0","2,000 m^2 or greater.","2009","RC","Other","South","National Highway",20.5,"Semi-industrial District",60,200,"2nd quarter 2014",""
407,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Higashitsubuura","Kurashiki","1H-1H30",13000000,"","230",,"Semi-rectangular Shaped","16.5","85","1972","LS","House","West","City Road",8.2,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
408,"Residential Land(Land Only)","Potential Residential Area","33202","Okayama Prefecture","Kurashiki City","Hiyosecho","Kurashiki","16",1000000,"","160",6300,"Irregular Shaped","27.0","","","","","South","City Road",,"Category 1 Exclusive Low Rise Residential District",60,100,"2nd quarter 2014",""
409,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Hirata","Kurashiki","30-60minutes",6800000,"","110",,"Rectangular Shaped","8.0","75","1979","W","","North","Private Road",6.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
410,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Hirata","Kurashiki","30-60minutes",26000000,"","220",,"Trapezoidal Shaped","14.0","105","2014","W","House","Southeast","City Road",5.5,"Category 1 Exclusive Mid-high Rise Residential District",60,200,"2nd quarter 2014",""
411,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Fukushima","Kurashiki","30-60minutes",15000000,"","180",,"Semi-shaped","9.0","110","1983","W","House","Southwest","City Road",4.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
412,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Fukudacho","Sakae (Okayama)","30-60minutes",6800000,"","170",,"Semi-rectangular Shaped","10.5","90","1981","W","House","Southwest","Private Road",4.0,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
413,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Fukudacho","Yayoi","23",13000000,"","165",,"Semi-square Shaped","13.0","100","1988","","House","South","City Road",5.0,"Category 1 Exclusive Low Rise Residential District",50,100,"2nd quarter 2014",""
414,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Fujitocho","Chayamachi","30-60minutes",6000000,"","370",16000,"Semi-trapezoidal Shaped","","","","","","No facing road","",,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
415,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Fujitocho","Chayamachi","30-60minutes",2300000,"","300",7600,"Semi-rectangular Shaped","6.0","","","","","Northwest","City Road",3.5,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
416,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Fujitocho","Chayamachi","30-60minutes",1800000,"","200",8700,"Irregular Shaped","","","","","","No facing road","",,"Category 1 Residential District",60,200,"2nd quarter 2014",""
417,"Residential Land(Land and Building)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Fujitocho","Chayamachi","30-60minutes",21000000,"","170",,"Semi-rectangular Shaped","11.5","105","2014","W","House","Southwest","Private Road",4.0,"Category 1 Exclusive Low Rise Residential District",40,80,"2nd quarter 2014",""
418,"Residential Land(Land Only)","Commercial Area","33202","Okayama Prefecture","Kurashiki City","Futago","Nakasho","18",50000000,"","750",67000,"Irregular Shaped","","","","","","East","Prefectural Road",8.5,"Urbanization Control Area",60,200,"2nd quarter 2014",""
419,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Funaochofunao","Nishiachi","30-60minutes",12000000,"","210",59000,"Rectangular Shaped","12.0","","","","","Southeast","Private Road",6.0,"Category 2 Residential District",60,200,"2nd quarter 2014",""
420,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Funaochofunao","Nishiachi","30-60minutes",10000000,"","210",48000,"Rectangular Shaped","12.0","","","","","Northwest","Prefectural Road",11.0,"Category 1 Residential District",60,200,"2nd quarter 2014",""
421,"Residential Land(Land Only)","Residential Area","33202","Okayama Prefecture","Kurashiki City","Funaochoyanaihara","Kawabejuku","30-60minutes",6700000,"","200",33000,"Trapezoidal Shaped","15.0","","","","","Northwest","Forest Road",9.0,"Urbanization Control Area",,,"2nd quarter 2014",""
